,Date,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,DAYS_TO_MTY_TDY,DAYS_TO_NEXT_COUPON,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,VOLATILITY_360D,VOLATILITY_90D,VOLATILITY_30D,"('LW920639@BMRK Corp', 'PX_LAST')"
288,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
289,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
290,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
291,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
292,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
293,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
294,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
295,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
296,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
297,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
298,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
299,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
300,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
301,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
302,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
303,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
304,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
305,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
306,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
307,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
308,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
309,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
310,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
311,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
312,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
313,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
314,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
315,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
316,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
317,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
318,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
319,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
320,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
321,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
322,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
323,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
324,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
325,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
326,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
327,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
328,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
329,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
330,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
331,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
332,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
333,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
334,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
335,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
336,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
337,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
338,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
339,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
340,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
341,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
342,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
343,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
344,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
345,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
346,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
347,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
348,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
349,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
350,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
351,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
352,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
353,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
354,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
355,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
356,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
357,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
358,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
359,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
360,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
361,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
362,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
363,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
364,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
365,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
366,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
367,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
368,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
369,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
370,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
371,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
372,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
373,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
374,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
375,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
376,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
377,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
378,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
379,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
380,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
381,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
382,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
383,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
384,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
385,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
386,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
387,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
388,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
389,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
390,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
391,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
392,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
393,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
394,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
395,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
396,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
397,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
398,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
399,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
400,,BB,0.0,BB,0.0,,0.0,16994.775850903072,2.542504782009879,32.46,7.947955147104954,42.61620956141765,22.705467929738912,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
