,Date,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,DAYS_TO_MTY_TDY,DAYS_TO_NEXT_COUPON,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,VOLATILITY_360D,VOLATILITY_90D,VOLATILITY_30D,"('QJ596534@BMRK Corp', 'PX_LAST')"
20,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
21,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
22,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
23,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
24,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
25,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
26,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
27,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
28,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
29,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
30,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
31,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
32,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
33,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
34,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
35,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
36,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
37,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
38,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
39,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
40,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
41,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
42,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
43,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
44,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
45,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
46,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
47,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
48,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
49,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
50,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
51,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
52,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
53,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
54,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
55,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
56,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
57,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
58,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
59,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
60,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
61,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
62,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
63,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
64,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
65,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
66,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
67,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
68,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
69,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
70,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
71,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
72,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
73,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
74,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
75,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
76,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
77,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
78,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
79,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
80,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
81,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
82,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
83,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
84,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
85,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
86,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
87,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
88,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
89,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
90,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
91,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
92,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
93,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
94,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
95,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
96,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
97,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
98,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
99,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
100,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
101,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
102,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
103,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
104,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
105,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
106,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
107,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
108,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
109,,BB,0.0,,0.0,Ba1,0.0,813.8198221750685,2.6762296782451576,,1.6702534535804308,17.247128993348753,87.25831799056648,441.0,71.0,N,Sr Unsecured,FIXED,2.0,2.013557195663452,2.1102561950683594,1.6483330726623535,
