date,PX_LAST
2019-04-25,98.936
2019-04-26,99.044
2019-04-29,99.011
2019-04-30,99.128
2019-05-01,99.025
2019-05-02,99.03
2019-05-03,99.102
2019-05-06,99.112
2019-05-07,99.006
2019-05-08,98.843
2019-05-09,98.915
2019-05-10,98.915
2019-05-13,98.771
2019-05-14,98.794
2019-05-15,98.901
2019-05-16,98.988
2019-05-17,99.035
2019-05-20,99.067
2019-05-21,99.149
2019-05-22,99.267
2019-05-23,99.274
2019-05-24,99.148
2019-05-28,99.174
2019-05-29,99.016
2019-05-30,99.254
2019-05-31,99.371
2019-06-03,99.288
2019-06-04,99.097
2019-06-05,99.22
2019-06-06,99.222
2019-06-07,99.41
2019-06-10,99.646
2019-06-11,99.797
2019-06-12,99.827
2019-06-13,99.871
2019-06-14,99.841
2019-06-17,99.81
2019-06-18,100.015
2019-06-19,100.533
2019-06-20,100.352
2019-06-21,100.562
2019-06-24,100.476
2019-06-25,100.577
2019-06-26,100.607
2019-06-27,100.81
2019-06-28,100.814
2019-07-01,100.89
2019-07-02,101.132
2019-07-03,101.149
2019-07-05,101.464
2019-07-08,101.479
2019-07-09,101.433
2019-07-10,101.529
2019-07-11,101.512
2019-07-12,101.586
2019-07-15,101.535
2019-07-16,101.543
2019-07-17,101.631
2019-07-18,101.674
2019-07-19,101.476
2019-07-22,101.485
2019-07-23,101.478
2019-07-24,101.565
2019-07-25,101.645
2019-07-26,101.784
2019-07-29,101.755
2019-07-30,101.805
