date,PX_LAST
2017-08-31,104.599
2017-09-01,104.496
2017-09-05,104.748
2017-09-06,104.605
2017-09-07,104.755
2017-09-08,104.759
2017-09-11,104.663
2017-09-12,104.575
2017-09-13,104.499
2017-09-14,104.415
2017-09-15,104.575
2017-09-18,104.592
2017-09-19,104.611
2017-09-20,104.585
2017-09-21,104.491
2017-09-22,104.585
2017-09-25,104.596
2017-09-26,104.598
2017-09-27,104.469
2017-09-28,104.529
2017-09-29,104.573
2017-10-02,104.591
2017-10-03,104.651
2017-10-04,104.77
2017-10-05,104.745
2017-10-06,104.692
2017-10-10,104.653
2017-10-11,104.627
2017-10-12,104.656
2017-10-13,104.758
2017-10-16,104.556
2017-10-17,104.521
2017-10-18,104.432
2017-10-19,104.629
2017-10-20,104.463
2017-10-23,104.832
2017-10-24,104.711
2017-10-25,104.667
2017-10-26,104.585
2017-10-27,104.723
2017-10-30,104.806
2017-10-31,104.74
2017-11-01,104.767
2017-11-02,104.785
2017-11-03,104.744
2017-11-06,102.984
2017-11-07,103.04
2017-11-08,102.828
2017-11-09,102.852
2017-11-10,102.786
2017-11-13,102.861
2017-11-14,102.908
2017-11-15,102.506
2017-11-16,102.81
2017-11-17,102.977
2017-11-20,103.223
2017-11-21,103.434
2017-11-22,103.649
2017-11-24,103.591
2017-11-27,103.589
2017-11-28,103.501
2017-11-29,103.34
2017-11-30,103.189
2017-12-01,103.211
2017-12-04,103.091
2017-12-05,102.824
2017-12-06,102.823
2017-12-07,102.79
2017-12-08,102.78
2017-12-11,102.731
2017-12-12,102.68
2017-12-13,102.762
2017-12-14,102.744
2017-12-15,102.682
2017-12-18,102.532
2017-12-19,102.423
2017-12-20,102.41
2017-12-21,102.352
2017-12-22,102.322
2017-12-26,102.339
2017-12-27,102.378
2017-12-28,102.328
2017-12-29,102.4
2018-01-02,102.251
2018-01-03,102.461
2018-01-04,102.391
2018-01-05,102.347
2018-01-08,102.429
2018-01-09,102.374
2018-01-10,102.377
2018-01-11,102.373
2018-01-12,102.318
2018-01-16,102.267
2018-01-17,102.46
2018-01-18,102.346
2018-01-19,102.232
2018-01-22,102.24
2018-01-23,102.402
2018-01-24,102.377
2018-01-25,102.371
2018-01-26,102.407
2018-01-29,102.367
2018-01-30,102.328
2018-01-31,102.242
2018-02-01,102.057
2018-02-02,102.03
2018-02-05,101.986
2018-02-06,101.648
2018-02-07,101.774
2018-02-08,101.501
2018-02-09,100.965
2018-02-12,100.921
2018-02-13,100.861
2018-02-14,100.612
2018-02-15,100.904
2018-02-16,100.995
2018-02-20,101.605
2018-02-21,101.507
2018-02-22,101.649
2018-02-23,101.828
2018-02-26,101.83
2018-02-27,101.72
2018-02-28,101.762
2018-03-01,101.806
2018-03-02,101.436
2018-03-05,101.601
2018-03-06,101.673
2018-03-07,101.535
2018-03-08,101.516
2018-03-09,101.458
2018-03-12,101.478
2018-03-13,101.885
2018-03-14,101.917
2018-03-15,101.882
2018-03-16,101.799
2018-03-19,101.647
2018-03-20,101.455
2018-03-21,101.495
2018-03-22,101.332
2018-03-23,101.334
2018-03-26,101.222
2018-03-27,101.454
2018-03-28,101.285
2018-03-29,101.291
2018-04-02,101.304
2018-04-03,101.185
2018-04-04,101.12
2018-04-05,101.24
2018-04-06,101.307
2018-04-09,101.296
2018-04-10,101.401
2018-04-11,101.317
2018-04-12,101.159
2018-04-13,101.159
2018-04-16,101.121
2018-04-17,101.123
2018-04-18,101.032
2018-04-19,100.984
2018-04-20,100.814
2018-04-23,100.705
2018-04-24,100.485
2018-04-25,100.432
2018-04-26,100.571
2018-04-27,100.565
2018-04-30,100.527
2018-05-01,100.469
2018-05-02,100.47
2018-05-03,100.103
2018-05-04,100.153
2018-05-07,100.263
2018-05-08,100.246
2018-05-09,100.208
2018-05-10,100.331
2018-05-11,100.389
2018-05-14,100.403
2018-05-15,100.303
2018-05-16,100.339
2018-05-17,100.413
2018-05-18,100.599
2018-05-21,101.045
2018-05-22,101.133
2018-05-23,101.258
2018-05-24,101.183
2018-05-25,101.154
2018-05-29,101.38
2018-05-30,101.135
2018-05-31,101.028
2018-06-01,100.97
2018-06-04,100.849
2018-06-05,100.899
2018-06-06,100.967
2018-06-07,101.158
2018-06-08,101.124
2018-06-11,101.088
2018-06-12,101.157
2018-06-13,101.106
2018-06-14,101.099
2018-06-15,101.141
2018-06-18,101.152
2018-06-19,101.209
2018-06-20,101.072
2018-06-21,101.092
2018-06-22,100.695
2018-06-25,100.607
2018-06-26,100.145
2018-06-27,100.193
2018-06-28,100.138
2018-06-29,100.067
2018-07-02,99.992
2018-07-03,99.982
2018-07-05,99.944
2018-07-06,100.024
2018-07-09,99.965
2018-07-10,100.156
2018-07-11,100.048
2018-07-12,100.079
2018-07-13,100.193
2018-07-16,100.069
2018-07-17,99.97
2018-07-18,99.928
2018-07-19,99.991
2018-07-20,99.944
2018-07-23,99.865
2018-07-24,99.85
2018-07-25,99.825
2018-07-26,100.114
2018-07-27,100.363
2018-07-30,100.365
2018-07-31,100.347
2018-08-01,100.284
2018-08-02,100.363
2018-08-03,100.406
2018-08-06,100.438
2018-08-07,100.33
2018-08-08,100.254
2018-08-09,100.315
2018-08-10,100.44
2018-08-13,100.352
2018-08-14,100.261
2018-08-15,100.28
2018-08-16,100.286
2018-08-17,100.324
2018-08-20,100.493
2018-08-21,100.458
2018-08-22,100.549
2018-08-23,100.525
2018-08-24,100.524
2018-08-27,100.451
2018-08-28,100.401
2018-08-29,100.374
2018-08-30,100.435
2018-08-31,100.475
2018-09-04,100.422
2018-09-05,100.482
2018-09-06,100.422
2018-09-07,100.351
2018-09-10,100.332
2018-09-11,100.317
2018-09-12,100.292
2018-09-13,100.255
2018-09-14,100.168
2018-09-17,100.201
2018-09-18,100.279
2018-09-19,100.244
2018-09-20,100.2
2018-09-21,100.249
2018-09-24,100.225
2018-09-25,100.222
2018-09-26,100.417
2018-09-27,100.415
2018-09-28,100.45
2018-10-01,100.481
2018-10-02,100.682
2018-10-03,100.569
2018-10-04,100.366
2018-10-05,100.319
2018-10-09,100.024
2018-10-10,99.636
2018-10-11,99.542
2018-10-12,99.552
2018-10-15,99.587
2018-10-16,99.571
2018-10-17,99.498
2018-10-18,99.731
2018-10-19,99.675
2018-10-22,99.821
2018-10-23,99.461
2018-10-24,99.508
2018-10-25,99.726
2018-10-26,99.845
2018-10-29,99.673
2018-10-30,99.372
2018-10-31,99.577
2018-11-01,99.637
2018-11-02,99.79
2018-11-05,99.794
2018-11-06,99.911
2018-11-07,100.231
2018-11-08,100.276
2018-11-09,100.075
2018-11-13,99.914
2018-11-14,99.02
2018-11-15,98.84
2018-11-16,99.019
2018-11-19,99.048
2018-11-20,98.901
2018-11-21,98.892
2018-11-23,98.881
2018-11-26,98.983
2018-11-27,98.904
2018-11-28,99.051
2018-11-29,99.009
2018-11-30,98.959
2018-12-03,99.01
2018-12-04,98.433
2018-12-06,98.34
2018-12-07,98.455
2018-12-10,98.402
2018-12-11,98.283
2018-12-12,98.477
2018-12-13,99.009
2018-12-14,99.079
2018-12-17,99.424
2018-12-18,99.43
2018-12-19,99.414
2018-12-20,99.056
2018-12-21,99.067
2018-12-24,99.23
2018-12-26,98.807
2018-12-27,98.845
2018-12-28,98.971
2018-12-31,98.994
2019-01-02,99.08
2019-01-03,99.211
2019-01-04,98.992
2019-01-07,98.928
2019-01-08,98.839
2019-01-09,99.252
2019-01-10,99.355
2019-01-11,99.524
2019-01-14,99.578
2019-01-15,99.667
2019-01-16,99.734
2019-01-17,99.736
2019-01-18,99.553
2019-01-22,99.883
2019-01-23,99.915
2019-01-24,100.101
2019-01-25,100.08
2019-01-28,100.184
2019-01-29,100.284
2019-01-30,100.419
2019-01-31,100.554
2019-02-01,100.605
2019-02-04,100.602
2019-02-05,100.604
2019-02-06,100.608
2019-02-07,100.691
2019-02-08,100.706
2019-02-11,100.615
2019-02-12,100.569
2019-02-13,100.476
2019-02-14,100.656
2019-02-15,100.642
2019-02-19,100.629
2019-02-20,100.58
2019-02-21,100.558
2019-02-22,100.627
2019-02-25,100.615
2019-02-26,100.627
2019-02-27,100.678
2019-02-28,100.783
2019-03-01,100.633
2019-03-04,100.73
2019-03-05,100.684
2019-03-06,100.804
2019-03-07,101.097
2019-03-08,101.054
2019-03-11,101.066
2019-03-12,101.185
2019-03-13,101.22
2019-03-14,101.221
2019-03-15,101.306
2019-03-18,101.272
2019-03-19,101.31
2019-03-20,101.439
2019-03-21,101.38
2019-03-22,101.554
2019-03-25,101.878
2019-03-26,101.847
2019-03-27,101.966
2019-03-28,101.909
2019-03-29,101.895
2019-04-01,101.807
2019-04-02,101.887
2019-04-03,102.072
2019-04-04,102.004
2019-04-05,102.007
2019-04-08,101.992
2019-04-09,101.977
2019-04-10,102.011
2019-04-11,102.004
2019-04-12,101.916
2019-04-15,101.909
2019-04-16,101.863
2019-04-17,101.925
2019-04-18,101.922
2019-04-22,101.845
2019-04-23,101.874
2019-04-24,101.968
2019-04-25,101.914
2019-04-26,101.986
2019-04-29,101.893
2019-04-30,101.971
2019-05-01,101.924
2019-05-02,101.816
2019-05-03,101.838
2019-05-06,101.923
2019-05-07,101.944
2019-05-08,101.889
2019-05-09,101.924
2019-05-10,101.934
2019-05-13,101.992
2019-05-14,102.039
2019-05-15,102.074
2019-05-16,102.019
2019-05-17,101.981
2019-05-20,101.911
2019-05-21,101.628
2019-05-22,101.627
2019-05-23,101.672
2019-05-24,101.669
2019-05-28,101.554
2019-05-29,101.307
2019-05-30,101.533
2019-05-31,102.084
2019-06-03,102.109
2019-06-04,102.075
2019-06-05,102.001
2019-06-06,101.996
2019-06-07,102.098
2019-06-10,101.948
2019-06-11,101.918
2019-06-12,102.04
2019-06-13,102.159
2019-06-14,102.267
2019-06-17,102.17
2019-06-18,102.14
2019-06-19,102.501
2019-06-20,102.366
2019-06-21,102.428
2019-06-24,102.495
2019-06-25,102.417
2019-06-26,102.34
2019-06-27,102.361
2019-06-28,102.417
2019-07-01,102.43
2019-07-02,102.493
2019-07-03,102.487
2019-07-05,102.293
2019-07-08,102.245
2019-07-09,102.2
2019-07-10,102.347
2019-07-11,102.283
2019-07-12,102.351
2019-07-15,102.372
2019-07-16,102.315
2019-07-17,102.366
2019-07-18,102.394
2019-07-19,102.309
2019-07-22,102.299
2019-07-23,102.296
2019-07-24,102.334
2019-07-25,102.279
2019-07-26,102.308
2019-07-29,102.302
2019-07-30,102.331
