date,PX_LAST
2017-12-15,101.923
2017-12-18,101.868
2017-12-19,101.828
2017-12-20,101.848
2017-12-21,101.815
2017-12-22,101.831
2017-12-26,101.837
2017-12-27,101.931
2017-12-28,101.866
2017-12-29,101.916
2018-01-02,101.72
2018-01-03,101.793
2018-01-04,101.718
2018-01-05,101.752
2018-01-08,101.758
2018-01-09,101.687
2018-01-10,101.74
2018-01-11,101.705
2018-01-12,101.728
2018-01-16,101.679
2018-01-17,101.534
2018-01-18,101.594
2018-01-19,101.487
2018-01-22,101.56
2018-01-23,101.618
2018-01-24,101.463
2018-01-25,101.498
2018-01-26,101.414
2018-01-29,101.372
2018-01-30,101.336
2018-01-31,101.347
2018-02-01,101.291
2018-02-02,101.318
2018-02-05,101.47
2018-02-06,101.149
2018-02-07,101.296
2018-02-08,101.216
2018-02-09,101.02
2018-02-12,101.033
2018-02-13,101.01
2018-02-14,100.759
2018-02-15,100.71
2018-02-16,100.727
2018-02-20,100.622
2018-02-21,100.643
2018-02-22,100.633
2018-02-23,100.658
2018-02-26,100.657
2018-02-27,100.739
2018-02-28,100.501
2018-03-01,100.477
2018-03-02,100.464
2018-03-05,100.542
2018-03-06,100.659
2018-03-07,100.507
2018-03-08,100.461
2018-03-09,100.462
2018-03-12,100.441
2018-03-13,100.343
2018-03-14,100.379
2018-03-15,100.382
2018-03-16,100.344
2018-03-19,100.369
2018-03-20,100.333
2018-03-21,100.402
2018-03-22,100.385
2018-03-23,100.271
2018-03-26,100.16
2018-03-27,100.315
2018-03-28,100.268
2018-03-29,100.253
2018-04-02,100.297
2018-04-03,100.245
2018-04-04,100.175
2018-04-05,100.275
2018-04-06,100.322
2018-04-09,100.315
2018-04-10,100.236
2018-04-11,100.242
2018-04-12,100.027
2018-04-13,100.128
2018-04-16,99.806
2018-04-17,99.572
2018-04-18,99.55
2018-04-19,99.606
2018-04-20,99.546
2018-04-23,99.511
2018-04-24,99.562
2018-04-25,99.477
2018-04-26,99.481
2018-04-27,99.52
2018-04-30,99.496
2018-05-01,99.459
2018-05-02,99.518
2018-05-03,99.492
2018-05-04,99.445
2018-05-07,99.396
2018-05-11,99.865
2018-05-14,99.437
2018-05-15,99.401
2018-05-16,99.399
2018-05-17,99.309
2018-05-18,99.633
2018-05-21,99.516
2018-05-22,99.589
2018-05-23,99.647
2018-05-24,99.62
2018-05-25,99.51
2018-05-29,99.839
2018-05-30,99.696
2018-05-31,99.714
2018-06-01,99.738
2018-06-04,99.616
2018-06-05,99.71
2018-06-06,99.827
2018-06-07,99.756
2018-06-08,99.725
2018-06-11,99.78
2018-06-12,99.757
2018-06-13,99.885
2018-06-14,99.836
2018-06-15,99.884
2018-06-18,99.897
2018-06-19,99.927
2018-06-20,99.946
2018-06-21,100.003
2018-06-22,99.942
2018-06-25,99.996
2018-06-26,100.007
2018-06-27,100.039
2018-06-28,100.009
2018-06-29,99.935
2018-07-02,100.037
2018-07-03,100.089
2018-07-05,100.213
2018-07-06,100.275
2018-07-09,100.359
2018-07-10,100.35
2018-07-11,100.341
2018-07-12,100.335
2018-07-13,100.399
2018-07-16,100.402
2018-07-17,100.298
2018-07-18,100.252
2018-07-19,100.286
2018-07-20,100.232
2018-07-23,100.135
