date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ
2016-06-02,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-03,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-04,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-05,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-06,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-07,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-08,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-09,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-10,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-11,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-12,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-13,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-14,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-15,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-16,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-17,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-18,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-19,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-20,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-21,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-22,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-23,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-24,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-25,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-26,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-27,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-28,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-29,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-06-30,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-01,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-02,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-03,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-04,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-05,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-06,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-07,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-08,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-09,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-10,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-11,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-12,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-13,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-14,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-15,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-16,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-17,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-18,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-19,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-20,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-21,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-22,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-23,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-24,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-25,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-26,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-27,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,7.6145261730069675,21.20717781402936,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-28,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-29,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-30,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-07-31,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-01,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-02,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-03,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-04,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-05,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-06,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-07,BB,0.0,BB+,0.0,,0.0,Ba2,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-08,BB+,1.0,BBB-,1.0,,0.0,Ba1,1.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-09,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-10,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-11,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-12,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-13,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-14,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-15,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-16,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-17,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-18,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-19,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-20,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-21,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-22,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-23,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-24,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-25,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-26,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-27,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-28,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-29,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-30,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-08-31,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-01,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-02,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-03,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-04,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-05,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-06,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-07,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-08,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-09,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-10,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-11,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-12,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-13,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-14,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-15,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-16,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
2016-09-17,BB+,0.0,BBB-,0.0,,0.0,Ba1,0.0,78.04795391002287,1.8885400313971743,6.36,5.62641117959358,15.990287894554283,41.50139321422718,2016-05-23,2021-06-01,N,Sr Unsecured,FIXED,2
