date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,PX_LAST
2017-06-29,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.778
2017-06-30,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.619
2017-07-03,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.485
2017-07-05,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.499
2017-07-06,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.431
2017-07-07,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.44
2017-07-10,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.477
2017-07-11,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.547
2017-07-12,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.676
2017-07-13,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.646
2017-07-14,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.726
2017-07-17,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.76
2017-07-18,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.867
2017-07-19,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.802
2017-07-20,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.794
2017-07-21,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.851
2017-07-24,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.822
2017-07-25,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.608
2017-07-26,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.807
2017-07-27,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.753
2017-07-28,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.79
2017-07-31,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.779
2017-08-01,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.86
2017-08-02,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.795
2017-08-03,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.889
2017-08-04,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.799
2017-08-07,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.806
2017-08-08,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.788
2017-08-09,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.678
2017-08-10,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.34
2017-08-11,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.484
2017-08-14,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.381
2017-08-15,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.248
2017-08-16,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.383
2017-08-17,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.464
2017-08-18,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.469
2017-08-21,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.511
2017-08-22,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.411
2017-08-23,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.561
2017-08-24,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.444
2017-08-25,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.532
