date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,PX_LAST
2018-03-14,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.91
2018-03-15,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.857
2018-03-16,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.762
2018-03-19,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.602
2018-03-20,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.264
2018-03-21,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.285
2018-03-22,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.352
2018-03-23,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.092
2018-03-26,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,96.837
2018-03-27,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.073
2018-03-28,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,96.786
2018-03-29,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.077
2018-04-02,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.0
2018-04-03,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,96.964
2018-04-04,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,96.899
2018-04-05,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.049
2018-04-06,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.255
2018-04-09,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.094
2018-04-10,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.081
2018-04-11,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.12
2018-04-12,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.105
2018-04-13,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.362
2018-04-16,BB-,0.0,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,2016-08-01,2021-08-02,Y,Sr Unsecured,FIXED,2,97.289
