date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,PX_LAST
2017-02-22,NR,,,,,,A2,,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.642
2017-02-23,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.648
2017-02-24,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.692
2017-02-27,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.658
2017-02-28,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.658
2017-03-01,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.667
2017-03-02,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.542
2017-03-03,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.529
2017-03-06,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.518
2017-03-07,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.535
2017-03-08,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.31,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.498
2017-03-09,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.461
2017-03-10,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.364
2017-03-13,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.354
2017-03-14,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.313
2017-03-15,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.354
2017-03-16,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.437
2017-03-17,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.479
2017-03-20,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.354
2017-03-21,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.354
2017-03-22,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.333
2017-03-23,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.417
2017-03-24,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.367
2017-03-27,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.438
2017-03-28,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.562
2017-03-29,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.562
2017-03-30,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.596
2017-03-31,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.625
2017-04-03,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.733
2017-04-04,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.796
2017-04-05,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,99.858
2017-04-06,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,100.033
2017-04-07,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,100.192
2017-04-10,NR,0.0,,0.0,,0.0,A2,0.0,121.29405221829661,,3.1523809523809523,1.7931043389217767,14.372528238666401,,2017-02-22,2022-02-22,N,Sr Unsecured,FIXED,2,100.062
